itemName,itemKind,category,equipLevel,craftType,detailUrl,baseValueRows,baseValueFlat,baseValueRawLines
"ドラゴンロッド","武器","棍","42","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_doragonroddo.html","[]","[]","[""72 72"",""84 84"",""102 102"",""ドラゴンロッドの特性"",""たたき変化（燃え木）""]"
"クラッシュロッド","武器","棍","35","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kurasshuroddo.html","[]","[]","[""43 43"",""58 58"",""48 48"",""クラッシュロッドの特性"",""木目変化""]"
"レイニーロッド","武器","棍","35","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_reini-roddo.html","[]","[]","[""48 48"",""53 53"",""64 64"",""レイニーロッドの特性"",""木目変化""]"
"らせつのこん","武器","棍","35","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_rasetsunokon.html","[]","[]","[""60 60"",""84 84"",""60 60"",""らせつのこんの特性"",""たたき変化（燃え木）""]"
"スパイクロッド","武器","棍","28","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_supaikuroddo.html","[]","[]","[""32 32"",""53 53"",""43 43"",""スパイクロッドの特性"",""木目変化""]"
"まどろみのこん","武器","棍","28","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_madorominokon.html","[]","[]","[""37 37"",""58 58"",""43 43"",""まどろみのこんの特性"",""木目変化""]"
"えんぶのこん","武器","棍","21","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_embunokon.html","[]","[]","[""33 33"",""44 44"",""33 33"",""えんぶのこんの特性""]"
"セレモニーロッド","武器","棍","21","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_seremoni-roddo.html","[]","[]","[""33 33"",""49 49"",""38 38"",""セレモニーロッドの特性""]"
"ぎょうじゃのこん","武器","棍","14","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_gyojanokon.html","[]","[]","[""29 29"",""29 29"",""29 29"",""ぎょうじゃのこんの特性""]"
"六角ぼう","武器","棍","14","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_rokkakubo.html","[]","[]","[""29 29"",""40 40"",""29 29"",""六角ぼうの特性""]"
"てんびんぼう","武器","棍","7","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_tembimbo.html","[]","[]","[""22 22"",""26 26"",""22 22"",""てんびんぼうの特性""]"
"かしのこん","武器","棍","7","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kashinokon.html","[]","[]","[""22 22"",""33 33"",""22 22"",""かしのこんの特性""]"
"初心者用の棍","武器","棍","1","","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_shoshinshayonokon.html","[]","[]","[""初心者用の棍の特性""]"
"ものほしざお","武器","棍","1","木工","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_monohoshizao.html","[]","[]","[""22 22"",""22 22"",""22 22"",""ものほしざおの特性""]"
"呪星のツメ","武器","ツメ","132","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_juseinotsume.html","[]","[]","[""呪星のツメの特性""]"
"キャンサークロー","武器","ツメ","130","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kyansa-kuro.html","[]","[]","[""キャンサークローの特性""]"
"機殴竜殺","武器","ツメ","128","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kioryuusatsu.html","[]","[]","[""機殴竜殺の特性""]"
"オフビートクロー","武器","ツメ","125","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_ofubi-tokuro-.html","[]","[]","[""オフビートクローの特性""]"
"セーラスクロー","武器","ツメ","120","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_se-rasukuro-.html","[]","[]","[""セーラスクローの特性""]"
"ゴッドクロー","武器","ツメ","118","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_goddokuro-.html","[[""190-197"",""190-197""],[""400-408"",""400-408""]]","[""190-197"",""190-197"",""400-408"",""400-408""]","[""190-197 190-197"",""400-408 400-408"",""ゴッドクローの特性""]"
"輝天のツメ","武器","ツメ","115","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kitennotsume.html","[[""350-358"",""350-358""],[""230-237"",""230-237""]]","[""350-358"",""350-358"",""230-237"",""230-237""]","[""350-358 350-358"",""230-237 230-237"",""輝天のツメの特性"",""威力会心率上昇（光地金）""]"
"ドラゴンクロー絶","武器","ツメ","110","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_doragonkuro-zetsu.html","[[""300-308"",""190-198""],[""190-198"",""300-308""]]","[""300-308"",""190-198"",""190-198"",""300-308""]","[""300-308 190-198"",""190-198 300-308"",""ドラゴンクロー絶の特性"",""たたき変化（倍半）""]"
"呪眼のツメ","武器","ツメ","108","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_jugannotsume.html","[]","[]","[""呪眼のツメの特性""]"
"ルーンクラブクロー","武器","ツメ","105","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_ru-nkurabukuro-.html","[]","[]","[""ルーンクラブクローの特性""]"
"断罪のジャマダハル","武器","ツメ","100","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_danzainojamadaharu.html","[[""244-252"",""270-278""],[""310-318"",""210-220""]]","[""244-252"",""270-278"",""310-318"",""210-220""]","[""244-252 270-278"",""310-318 210-220"",""断罪のジャマダハルの特性"",""威力会心率上昇（光地金）""]"
"疾風のジャマダハル","武器","ツメ","99","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_shippuunojamadaharu.html","[[""301-307"",""210-220""],[""195-205"",""260-268""]]","[""301-307"",""210-220"",""195-205"",""260-268""]","[""301-307 210-220"",""195-205 260-268"",""疾風のジャマダハルの特性"",""集中力変化（虹）""]"
"ドラゴンクロ―改","武器","ツメ","96","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_doragonkuro-kai.html","[[""270-276"",""214-225""],[""214-225"",""270-276""]]","[""270-276"",""214-225"",""214-225"",""270-276""]","[""270-276 214-225"",""214-225 270-276"",""ドラゴンクロ―改の特性"",""たたき変化（倍半）""]"
"ケイオスネイル","武器","ツメ","93","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_keiosuneiru.html","[[""218-224"",""250-261""],[""281-292"",""175-181""]]","[""218-224"",""250-261"",""281-292"",""175-181""]","[""218-224 250-261"",""281-292 175-181"",""ケイオスネイルの特性"",""威力会心率上昇（光地金）""]"
"マガツ鳥のツメ","武器","ツメ","90","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_magatsuchonotsume.html","[[""227-238"",""173-179""],[""227-238"",""173-179""]]","[""227-238"",""173-179"",""227-238"",""173-179""]","[""227-238 173-179"",""227-238 173-179"",""マガツ鳥のツメの特性"",""メーター減少（戻り）""]"
"エンシェントクロー","武器","ツメ","85","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_enntokuro-.html","[[""245-256"",""245-256""],[""173-179"",""173-179""]]","[""245-256"",""245-256"",""173-179"",""173-179""]","[""245-256 245-256"",""173-179 173-179"",""エンシェントクローの特性"",""威力会心率上昇（光地金）""]"
"キャプテンクロー","武器","ツメ","80","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kyaputenkuro-.html","[[""145-156"",""261-267""],[""205-211"",""145-156""]]","[""145-156"",""261-267"",""205-211"",""145-156""]","[""145-156 261-267"",""205-211 145-156"",""キャプテンクローの特性"",""集中力変化（虹）""]"
"蒼炎のツメ","武器","ツメ","80","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_soennotsume.html","[[""193-199"",""220-231""],[""256-267"",""145-151""]]","[""193-199"",""220-231"",""256-267"",""145-151""]","[""193-199 220-231"",""256-267 145-151"",""蒼炎のツメの特性"",""たたき変化（倍半）""]"
"クリスタルクロー","武器","ツメ","75","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kurisutarukuro-.html","[[""135-146"",""135-146""],[""215-221"",""215-221""]]","[""135-146"",""135-146"",""215-221"",""215-221""]","[""135-146 135-146"",""215-221 215-221"",""クリスタルクローの特性"",""メーター減少（戻り）""]"
"聖王のツメ","武器","ツメ","70","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_seionotsume.html","[[""150-161"",""150-161""],[""270-276"",""200-206""]]","[""150-161"",""150-161"",""270-276"",""200-206""]","[""150-161 150-161"",""270-276 200-206"",""聖王のツメの特性"",""たたき変化（倍半）""]"
"竜王のツメ","武器","ツメ","65","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_ryuuonotsume.html","[[""140-146"",""234-245""],[""234-245"",""140-146""]]","[""140-146"",""234-245"",""234-245"",""140-146""]","[""140-146 234-245"",""234-245 140-146"",""竜王のツメの特性"",""たたき変化（倍半）""]"
"ファルコンクロー","武器","ツメ","60","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_farukonkuro-.html","[[""141-151"",""185-191""],[""200-212"",""120-132""]]","[""141-151"",""185-191"",""200-212"",""120-132""]","[""141-151 185-191"",""200-212 120-132"",""ファルコンクローの特性"",""集中力変化（虹）""]"
"冥獣のツメ","武器","ツメ","60","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_meijuunotsume.html","[[""130-136"",""190-201""],[""190-201"",""130-136""]]","[""130-136"",""190-201"",""190-201"",""130-136""]","[""130-136 190-201"",""190-201 130-136"",""冥獣のツメの特性"",""メーター減少（戻り）""]"
"古武道のツメ","武器","ツメ","50","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kobudonotsume.html","[[""85-90"",""150-158""],[""100-112"",""135-144""]]","[""85-90"",""150-158"",""100-112"",""135-144""]","[""85-90 150-158"",""100-112 135-144"",""古武道のツメの特性"",""メーター減少（戻り）""]"
"まじゅうのツメ","武器","ツメ","50","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_majuunotsume.html","[[""120-127"",""120-127""],[""190-200"",""190-200""]]","[""120-127"",""120-127"",""190-200"",""190-200""]","[""120-127 120-127"",""190-200 190-200"",""まじゅうのツメの特性"",""たたき変化（倍半）""]"
"プラチナクロー","武器","ツメ","42","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_purachinakuro-.html","[[""85-90"",""85-90""],[""110-124"",""110-124""]]","[""85-90"",""85-90"",""110-124"",""110-124""]","[""85-90 85-90"",""110-124 110-124"",""プラチナクローの特性"",""メーター減少（戻り）""]"
"あくまのツメ","武器","ツメ","42","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_akumanotsume.html","[[""66-74"",""140-150""],[""140-150"",""66-74""]]","[""66-74"",""140-150"",""140-150"",""66-74""]","[""66-74 140-150"",""140-150 66-74"",""あくまのツメの特性"",""メーター減少（戻り）""]"
"ドラゴンクロー","武器","ツメ","42","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_doragonkuro-.html","[[""90-100"",""90-100""],[""130-137"",""130-137""]]","[""90-100"",""90-100"",""130-137"",""130-137""]","[""90-100 90-100"",""130-137 130-137"",""ドラゴンクローの特性"",""たたき変化（倍半）""]"
"はやぶさのツメ","武器","ツメ","35","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_hayabusanotsume.html","[[""86-94"",""86-94""],[""64-76"",""64-76""]]","[""86-94"",""86-94"",""64-76"",""64-76""]","[""86-94 86-94"",""64-76 64-76"",""はやぶさのツメの特性"",""たたき変化（倍半）""]"
"ほのおのツメ","武器","ツメ","35","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_hononotsume.html","[[""55-68"",""55-68""],[""110-116"",""110-116""]]","[""55-68"",""55-68"",""110-116"",""110-116""]","[""55-68 55-68"",""110-116 110-116"",""ほのおのツメの特性"",""たたき変化（倍半）""]"
"こおりのツメ","武器","ツメ","35","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_korinotsume.html","[[""65-71"",""65-71""],[""115-128"",""115-128""]]","[""65-71"",""65-71"",""115-128"",""115-128""]","[""65-71 65-71"",""115-128 115-128"",""こおりのツメの特性"",""たたき変化（倍半）""]"
"はがねのツメ","武器","ツメ","28","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_haganenotsume.html","[[""76-88"",""76-88""],[""45-53"",""45-53""]]","[""76-88"",""76-88"",""45-53"",""45-53""]","[""76-88 76-88"",""45-53 45-53"",""はがねのツメの特性""]"
"黒ヒョウのツメ","武器","ツメ","28","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kurohyonotsume.html","[[""48-53"",""48-53""],[""90-105"",""90-105""]]","[""48-53"",""48-53"",""90-105"",""90-105""]","[""48-53 48-53"",""90-105 90-105"",""黒ヒョウのツメの特性"",""たたき変化（倍半）""]"
"シルバークロー","武器","ツメ","21","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_shiruba-kuro-.html","[[""36-43"",""36-43""],[""55-70"",""55-70""]]","[""36-43"",""36-43"",""55-70"",""55-70""]","[""36-43 36-43"",""55-70 55-70"",""シルバークローの特性""]"
"こあくまネイル","武器","ツメ","21","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_koakumaneiru.html","[[""45-55"",""60-70""],[""60-70"",""45-55""]]","[""45-55"",""60-70"",""60-70"",""45-55""]","[""45-55 60-70"",""60-70 45-55"",""こあくまネイルの特性""]"
"てつのツメ","武器","ツメ","14","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_tetsunotsume.html","[[""25-40"",""25-40""],[""45-55"",""45-55""]]","[""25-40"",""25-40"",""45-55"",""45-55""]","[""25-40 25-40"",""45-55 45-55"",""てつのツメの特性""]"
"まよけのツメ","武器","ツメ","14","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_mayokenotsume.html","[[""45-55"",""45-55""],[""35-48"",""35-48""]]","[""45-55"",""45-55"",""35-48"",""35-48""]","[""45-55 45-55"",""35-48 35-48"",""まよけのツメの特性""]"
"せいどうのツメ","武器","ツメ","7","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_seidonotsume.html","[[""30-46"",""30-46""],[""20-36"",""20-36""]]","[""30-46"",""30-46"",""20-36"",""20-36""]","[""30-46 30-46"",""20-36 20-36"",""せいどうのツメの特性""]"
"キャットクロー","武器","ツメ","7","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kyattokuro-.html","[[""35-52"",""35-52""],[""25-40"",""25-40""]]","[""35-52"",""35-52"",""25-40"",""25-40""]","[""35-52 35-52"",""25-40 25-40"",""キャットクローの特性""]"
"初心者用のツメ","武器","ツメ","1","","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_shoshinshayonotsume.html","[]","[]","[""初心者用のツメの特性"",""木目変化""]"
"どうのツメ","武器","ツメ","1","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_donotsume.html","[[""24-40"",""24-40""],[""16-36"",""16-36""]]","[""24-40"",""24-40"",""16-36"",""16-36""]","[""24-40 24-40"",""16-36 16-36"",""どうのツメの特性""]"
"ミスティカルソーン","武器","ムチ","132","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_misutikaruso-n.html","[]","[]","[""ミスティカルソーンの特性""]"
"グリンガムのムチ","武器","ムチ","130","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_guringamunomuchi.html","[]","[]","[""グリンガムのムチの特性""]"
"星喰いの毒蛇","武器","ムチ","128","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_hoshikuinodokuja.html","[]","[]","[""星喰いの毒蛇の特性""]"
"モアクラッシュ","武器","ムチ","125","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_moakurasshu.html","[]","[]","[""モアクラッシュの特性""]"
"セーラスウィップ","武器","ムチ","120","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_se-rasuwippu.html","[]","[]","[""セーラスウィップの特性""]"
"ローズソーン","武器","ムチ","118","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_ro-zuso-n.html","[[""100-107"",""100-107""],[""100-107"",""140-150""],[""200-208"",""140-150""],[""200-208""]]","[""100-107"",""100-107"",""100-107"",""140-150"",""200-208"",""140-150"",""200-208""]","[""100-107 100-107"",""100-107 140-150"",""200-208 140-150"",""200-208"",""ローズソーンの特性""]"
"輝天のムチ","武器","ムチ","115","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kitennomuchi.html","[[""90-97"",""90-97""],[""90-97"",""170-179""],[""220-229"",""170-179""],[""220-229""]]","[""90-97"",""90-97"",""90-97"",""170-179"",""220-229"",""170-179"",""220-229""]","[""90-97 90-97"",""90-97 170-179"",""220-229 170-179"",""220-229"",""輝天のムチの特性"",""たたき変化（倍半）""]"
"クラッシュチェーン","武器","ムチ","110","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kurasshu-n.html","[[""130-138"",""100-108""],[""100-108"",""210-220""],[""130-138"",""210-220""],[""100-108""]]","[""130-138"",""100-108"",""100-108"",""210-220"",""130-138"",""210-220"",""100-108""]","[""130-138 100-108"",""100-108 210-220"",""130-138 210-220"",""100-108"",""クラッシュチェーンの特性"",""たたき変化（倍半）""]"
"妖蛇のムチ","武器","ムチ","108","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_yojanomuchi.html","[]","[]","[""妖蛇のムチの特性""]"
"魔石球のムチ","武器","ムチ","105","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_masekikyuunomuchi.html","[]","[]","[""魔石球のムチの特性""]"
"金剛のムチ","武器","ムチ","100","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_kongonomuchi.html","[[""124-134"",""120-128""],[""150-160"",""170-178""],[""120-130"",""112-122""],[""124-132""]]","[""124-134"",""120-128"",""150-160"",""170-178"",""120-130"",""112-122"",""124-132""]","[""124-134 120-128"",""150-160 170-178"",""120-130 112-122"",""124-132"",""金剛のムチの特性"",""メーター減少（戻り）""]"
"大獄獣のムチ","武器","ムチ","99","武器鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_buki/dq10_buki_k_taigokujuunomuchi.html","[[""190-202"",""120-130""],[""130-140"",""150-160""],[""116-122"",""120-130""],[""140-146""]]","[""190-202"",""120-130"",""130-140"",""150-160"",""116-122"",""120-130"",""140-146""]","[""190-202 120-130"",""130-140 150-160"",""116-122 120-130"",""140-146"",""大獄獣のムチの特性"",""集中力変化（虹）""]"
